cve_id,cvss,vuln_age_days,ai_risk_score,true_label,ai_priority
CVE-2016-1708,6.8,3449,0.002872097317056503,0,Low
CVE-2015-7204,6.8,3669,0.0031350127751978187,0,Low
CVE-2011-0419,4.3,5344,3.747452731344189e-18,0,Low
CVE-2018-1099,2.1,2830,4.335050227167404e-26,0,Low
CVE-2018-8106,4.3,2850,3.0994115335924838e-18,0,Low
CVE-2018-13348,5.0,2736,1.6124585550598627e-11,0,Low
CVE-2019-11275,4.0,2284,4.106341903857172e-14,0,Low
CVE-2011-1945,2.6,5328,5.933486291502335e-16,0,Low
CVE-2017-3100,5.0,3090,9.657163838237117e-12,0,Low
CVE-2009-1884,4.3,5979,3.933060324572225e-18,0,Low
CVE-2018-17095,6.8,2663,0.0032365952423558837,0,Low
CVE-2010-1840,7.5,5525,0.01035033471903832,0,Low
CVE-2017-15118,7.5,2714,0.01743125596681264,0,Low
CVE-2015-5325,7.5,3689,0.008148070257794746,0,Low
CVE-2009-2558,7.5,6008,0.015200868039210584,0,Low
CVE-2016-7786,9.0,3190,0.9999999966825455,1,Critical
CVE-2017-1000085,4.3,3010,3.0961140743494234e-12,0,Low
CVE-2015-3883,4.3,3212,1.5699776126956385e-12,0,Low
CVE-2007-5015,6.8,6677,0.003938582410617788,0,Low
CVE-2016-10607,9.3,2771,0.9999999994107085,1,Critical
CVE-2008-5597,5.0,6225,1.0998805229776351e-11,0,Low
CVE-2015-6972,4.3,3760,1.6368598624225103e-12,0,Low
CVE-2009-4881,5.0,5693,1.5807395191512864e-17,0,Low
CVE-2019-9848,7.5,2360,0.0169756349868397,0,Low
CVE-2019-7270,6.8,2375,0.00419129402202927,0,Low
CVE-2010-1515,2.6,5679,3.0430753397963673e-16,0,Low
CVE-2019-9597,4.3,2262,3.786444964795676e-12,0,Low
CVE-2018-10936,6.8,2681,0.004289653732029655,0,Low
CVE-2018-16148,4.3,2674,2.225654033998296e-12,0,Low
CVE-2012-6712,7.5,2349,0.012855267059460983,0,Low
CVE-2008-6399,6.4,6146,0.0013494657728867457,0,Low
CVE-2018-21007,7.5,2317,0.0073458937415860305,0,Low
CVE-2015-4038,6.5,3864,6.607151348863556e-05,0,Low
CVE-2019-6175,7.8,2289,3.594206556114836e-11,0,Low
CVE-2010-3615,5.0,5505,1.0412158907177936e-11,0,Low
CVE-2012-3950,7.1,4844,7.196803675441153e-12,0,Low
CVE-2012-4356,4.3,4882,2.4174506671385558e-12,0,Low
CVE-2017-12303,5.0,2968,1.1112386961034301e-11,0,Low
CVE-2018-12578,7.5,2753,0.012353158681119409,0,Low
CVE-2018-13536,5.0,2733,1.612090335745588e-11,0,Low
CVE-2018-6980,6.5,2605,8.866063858308639e-05,0,Low
CVE-2015-2377,9.3,3823,0.9999999999069002,1,Critical
CVE-2017-11319,6.5,2943,6.159791169079312e-05,0,Low
CVE-2014-3339,6.5,4159,3.849319617275277e-05,0,Low
CVE-2015-1175,4.3,3997,1.666660800737709e-12,0,Low
CVE-2019-9807,4.3,2442,3.838688130325748e-12,0,Low
CVE-2008-6375,5.0,6149,1.0935352590547685e-11,0,Low
CVE-2012-1988,6.0,4964,7.566671029280038e-05,0,Low
CVE-2010-1713,7.5,5721,0.008529354799762578,0,Low
CVE-2018-0631,9.0,2548,0.9999999976412646,1,Critical
CVE-2012-2857,6.8,4896,0.0032054927639129016,0,Low
CVE-2008-3420,7.5,6363,0.00895275208936047,0,Low
CVE-2019-18218,7.5,2264,0.01685410720889231,0,Low
CVE-2011-1931,6.8,5291,0.0024949738676461677,0,Low
CVE-2013-2619,5.0,4307,9.504567775071388e-12,0,Low
CVE-2014-8779,7.1,3985,0.9380247145696233,1,Critical
CVE-2013-6310,3.5,4205,3.691844869512261e-14,0,Low
CVE-2013-1043,6.8,4487,0.0023471908126053904,0,Low
CVE-2016-6615,4.3,3308,2.3357106362098797e-12,0,Low
CVE-2019-12894,5.0,2387,5.673415641936179e-18,0,Low
CVE-2008-0032,5.8,6560,7.683158449218339e-10,0,Low
CVE-2007-6641,4.3,6572,2.027599480525817e-12,0,Low
CVE-2019-0009,2.1,2542,3.5641858383060603e-32,0,Low
CVE-2017-14719,5.0,3022,1.2729143068038356e-11,0,Low
CVE-2010-3350,6.9,5552,0.0026678646785569357,0,Low
CVE-2017-9814,5.0,3090,8.779059771081171e-18,0,Low
CVE-2015-5352,4.3,3804,2.8831140130692094e-12,0,Low
CVE-2018-4313,2.1,2465,3.2567266102585297e-26,0,Low
CVE-2012-1510,7.2,5038,0.00042590125120384566,0,Low
CVE-2015-5012,5.0,3608,9.012015964764232e-12,0,Low
CVE-2014-7005,5.4,4095,3.574916421656659e-10,0,Low
CVE-2010-1133,7.5,5759,0.008553853530212178,0,Low
CVE-2018-18197,7.5,2641,0.013140435632048083,0,Low
CVE-2010-1868,7.5,5717,0.021810924760938225,0,Low
CVE-2009-4743,4.3,5760,1.90605633593328e-12,0,Low
CVE-2016-7195,7.6,3339,0.9999993986945429,1,Critical
CVE-2017-12701,4.0,2816,6.871143571611925e-20,0,Low
CVE-2017-15982,7.5,2984,0.010210331410885738,0,Low
CVE-2014-5604,5.4,4132,3.5850002571285196e-10,0,Low
CVE-2016-2191,4.3,3550,1.6706032370957719e-18,0,Low
CVE-2017-5618,7.2,3209,0.0004909167473568899,0,Low
CVE-2010-0704,4.3,5789,1.9102690265078763e-12,0,Low
CVE-2017-9538,4.0,3012,4.398216036002003e-20,0,Low
CVE-2019-2834,6.8,2353,1.9543728872831726e-13,0,Low
CVE-2016-1748,4.3,3570,3.2309611717682325e-12,0,Low
CVE-2018-20303,5.0,2569,1.5920884339241146e-11,0,Low
CVE-2017-16691,5.8,2942,8.615344883662423e-10,0,Low
CVE-2018-15125,5.0,2697,8.408187043817549e-12,0,Low
CVE-2007-1062,10.0,6888,0.9999999999706544,1,Critical
CVE-2015-8523,5.0,3558,3.9113591876905735e-18,0,Low
CVE-2017-0641,7.1,3123,6.313057615870186e-12,0,Low
CVE-2012-6645,4.3,4286,1.7037355003035424e-12,0,Low
CVE-2016-1200,6.5,3533,2.7700906603832943e-05,0,Low
CVE-2001-0308,7.5,9009,0.019028155256352326,0,Low
CVE-2017-18439,6.5,2344,8.691653412252195e-05,0,Low
CVE-2017-0256,5.0,3156,1.6648482339826392e-11,0,Low
CVE-2018-0518,4.3,2869,3.0630578221199413e-12,0,Low
CVE-2017-13183,6.2,2910,6.407392307994857e-05,0,Low
CVE-2017-7974,7.5,3019,0.017833427881481286,0,Low
CVE-2008-6473,6.4,6135,1.4689868421640446e-09,0,Low
CVE-2013-4256,4.6,4467,3.804017820392842e-17,0,Low
CVE-2017-8907,6.5,3123,1.1097150044556563e-05,0,Low
CVE-2014-7740,5.4,4090,3.5735559183991417e-10,0,Low
CVE-2008-4025,9.3,6231,0.999999999927814,1,Critical
CVE-2017-15376,10.0,2999,0.999999999983036,1,Critical
CVE-2008-0164,4.3,6496,3.53887346815893e-12,0,Low
CVE-2008-7229,7.5,5953,0.015138315668961946,0,Low
CVE-2015-5158,4.3,3551,2.4675047442226294e-18,0,Low
CVE-2007-4748,6.8,6691,0.002978676528121344,0,Low
CVE-2016-6678,4.3,3370,3.182140240494891e-12,0,Low
CVE-2012-2422,2.9,4998,1.817270886674302e-19,0,Low
CVE-2016-3915,9.3,3370,0.9999999999541336,1,Critical
CVE-2009-3790,9.3,5911,0.9999999999205829,1,Critical
CVE-2007-5393,9.3,6629,0.9999999999299682,1,Critical
CVE-2015-8457,10.0,3675,0.9999999999855449,1,Critical
CVE-2016-0223,4.3,2848,1.5270696618081816e-12,0,Low
CVE-2012-2205,3.5,4884,3.887698893158545e-14,0,Low
CVE-2011-2909,4.9,4338,1.0170904077096897e-13,0,Low
CVE-2011-5222,7.5,4816,0.00796602473476739,0,Low
CVE-2018-17689,6.8,2534,0.002876249332771426,0,Low
CVE-2011-3439,9.3,5165,0.9999999999159419,1,Critical
CVE-2017-0675,9.3,3101,0.9999999994253286,1,Critical
CVE-2007-4874,4.3,6672,2.0430941625223128e-12,0,Low
CVE-2015-6091,9.3,3704,0.9999999999125013,1,Critical
CVE-2018-14356,7.5,2725,0.017445604455651263,0,Low
CVE-2019-5222,4.3,2359,2.946412278780623e-12,0,Low
CVE-2015-6808,3.5,3772,3.572132398307086e-14,0,Low
CVE-2018-19770,4.3,2572,2.208438555707713e-12,0,Low
CVE-2017-12443,4.3,3059,3.149120123624923e-18,0,Low
CVE-2014-9420,4.9,4024,1.0948724762108106e-25,0,Low
CVE-2014-5273,3.5,4150,3.6764192155799135e-14,0,Low
CVE-2017-7772,6.8,2456,0.0031861521496385917,0,Low
CVE-2015-8928,4.3,3390,2.1866595545968443e-18,0,Low
CVE-2019-12666,7.2,2289,0.0004577255154650541,0,Low
CVE-2012-0028,7.2,4941,0.0005216474111174673,0,Low
CVE-2011-3998,4.3,5166,1.82178379802366e-12,0,Low
CVE-2019-3790,5.5,2401,1.0650976648818523e-05,0,Low
CVE-2007-6093,7.1,6615,8.235551057673172e-12,0,Low
CVE-2018-10947,2.9,2394,2.849854526297235e-19,0,Low
CVE-2014-1338,6.8,4242,0.002303917984948801,0,Low
CVE-2011-1062,4.3,5426,1.8582022674475752e-12,0,Low
CVE-2012-6624,4.3,4367,1.7142738653189925e-12,0,Low
CVE-2016-1970,6.8,3581,0.0021910993136360496,0,Low
CVE-2019-10470,4.0,2262,6.054514951510374e-14,0,Low
CVE-2006-5981,6.4,6981,0.0014379052810818012,0,Low
CVE-2017-5474,5.8,3274,0.0005495733669819978,0,Low
CVE-2014-2772,9.3,4222,0.9999999999096858,1,Critical
CVE-2012-5625,4.3,4753,3.5354461183879278e-12,0,Low
CVE-2017-18248,3.5,2838,4.908301260817542e-20,0,Low
CVE-2016-7917,4.3,3333,2.955391313841738e-12,0,Low
CVE-2016-0315,6.5,3464,2.755578325076942e-05,0,Low
CVE-2011-0893,4.3,5386,1.852552400192409e-12,0,Low
CVE-2015-1270,6.8,3815,0.002953008140582211,0,Low
CVE-2017-17583,7.5,2941,0.010177301956243754,0,Low
CVE-2018-6333,7.5,2557,0.0021046540524131694,0,Low
CVE-2006-6418,7.2,6962,0.0004930503283503582,0,Low
CVE-2015-2830,1.9,3872,4.447737567115078e-25,0,Low
CVE-2017-18473,3.5,2341,4.731156064013897e-14,0,Low
CVE-2008-4388,9.3,6190,0.9999999999453473,1,Critical
CVE-2013-3386,7.8,4570,2.8951168987780556e-11,0,Low
CVE-2015-1725,7.2,3858,0.0003893242987472205,0,Low
CVE-2018-1990,5.0,2428,1.2166349003915342e-11,0,Low
CVE-2017-1000364,6.2,3118,0.00040821617544377445,0,Low
CVE-2008-3360,9.3,6365,0.9999999999285465,1,Critical
CVE-2017-14127,10.0,3041,0.9999999999830902,1,Critical
CVE-2013-7263,4.9,4378,1.0201923042009714e-13,0,Low
CVE-2014-5391,4.3,4130,1.6836215756070643e-12,0,Low
CVE-2012-0593,9.3,5046,0.999999999915177,1,Critical
CVE-2015-6520,7.5,3775,0.01285505535726535,0,Low
CVE-2019-9334,4.3,2288,1.9842413228466784e-12,0,Low
CVE-2014-0770,7.5,4282,0.010112154998947201,0,Low
CVE-2014-1271,7.8,4311,4.192321996295397e-11,0,Low
CVE-2019-11478,5.0,2388,8.322204818218259e-18,0,Low
CVE-2019-6663,4.3,2238,6.134094868602694e-18,0,Low
CVE-2016-1000135,4.3,3369,2.3465824999298057e-12,0,Low
CVE-2011-0315,4.3,5468,1.8641531736792386e-12,0,Low
CVE-2018-8904,6.1,2842,9.622173317980593e-15,0,Low
CVE-2018-16484,3.5,2526,4.798259874029757e-14,0,Low
CVE-2019-16703,4.3,2292,2.1618618016390843e-12,0,Low
CVE-2017-13834,9.3,2971,0.9999999999006617,1,Critical
CVE-2018-14828,7.2,2627,0.0004696506593699861,0,Low
CVE-2017-6655,3.3,3124,8.124280814526594e-26,0,Low
CVE-2016-3252,7.2,3459,0.0005003446733812694,0,Low
CVE-2014-4113,7.2,4096,0.0005251931485860726,0,Low
CVE-2015-3011,3.5,3891,3.604640344434675e-14,0,Low
CVE-2017-0760,9.3,3037,0.9999999994225217,1,Critical
CVE-2019-1903,6.4,2387,7.944652575920718e-10,0,Low
CVE-2018-12421,5.0,2758,1.2475867938549731e-11,0,Low
CVE-2018-17063,10.0,2664,0.9999999999882172,1,Critical
CVE-2009-0372,6.5,6180,7.880986519369151e-05,0,Low
CVE-2009-2129,6.8,6040,0.003752842566941399,0,Low
CVE-2016-3940,9.3,3370,0.9999999999541336,1,Critical
CVE-2017-11118,7.1,3076,6.29050965749595e-12,0,Low
CVE-2011-2626,5.0,5298,1.0386020112799958e-17,0,Low
CVE-2017-6469,5.0,3225,1.4065139112756908e-17,0,Low
CVE-2014-8702,5.0,3212,8.74438668422842e-12,0,Low
CVE-2013-1218,7.8,4550,2.1817604752372946e-11,0,Low
CVE-2018-15856,2.1,2685,3.355885991370212e-32,0,Low
CVE-2016-8468,7.6,3275,0.9999997124053356,1,Critical
CVE-2007-5218,4.3,6663,2.041694805720902e-12,0,Low
CVE-2017-15287,4.3,3003,2.282102216833554e-12,0,Low
CVE-2009-5043,7.5,2254,0.0168414973469101,0,Low
CVE-2012-2403,4.3,5002,1.7991801387494043e-12,0,Low
CVE-2018-7633,7.5,2640,0.01733503061847128,0,Low
CVE-2012-2901,4.3,4973,1.79521243100388e-12,0,Low
CVE-2019-7937,3.5,2343,4.731876468940162e-14,0,Low
CVE-2013-7181,4.3,4349,1.71192638734589e-12,0,Low
CVE-2017-7441,7.2,3032,0.0003656053200129715,0,Low
CVE-2017-8478,1.9,3122,3.2448707939427454e-25,0,Low
CVE-2014-9950,9.3,3131,0.9999999999532914,1,Critical
CVE-2018-1417,6.8,2870,0.004351550008057265,0,Low
CVE-2007-6189,9.3,6607,0.9999999999298508,1,Critical
CVE-2018-13131,5.0,2738,1.612704081326747e-11,0,Low
CVE-2017-13248,9.3,2829,0.9999999994133049,1,Critical
CVE-2008-5145,6.9,6253,0.0028136938030024947,0,Low
CVE-2014-3375,4.3,4080,1.6772251914662011e-12,0,Low
CVE-2008-6629,4.3,6113,1.9579728245652867e-12,0,Low
CVE-2007-6722,5.0,6120,1.4125998235642297e-11,0,Low
CVE-2018-14654,8.5,2619,0.39556283320850416,1,Low
CVE-2018-4427,9.3,2465,0.999999999934895,1,Critical
CVE-2017-3095,10.0,3117,0.9999999998746423,1,Critical
CVE-2019-1003094,4.0,2464,6.148340393750073e-14,0,Low
CVE-2012-5819,5.8,4805,0.0009116707525431619,0,Low
CVE-2018-11157,6.5,2770,8.978124376753186e-05,0,Low
CVE-2016-8680,4.3,3241,2.1619961525388914e-18,0,Low
CVE-2015-2040,4.3,3968,1.6629853361047871e-12,0,Low
CVE-2018-5872,8.3,2736,0.9981284724845219,1,Critical
CVE-2019-16713,4.3,2292,3.189419230510144e-18,0,Low
CVE-2011-1915,7.5,5175,0.008184932571132186,0,Low
CVE-2009-1073,4.9,6120,1.1648667534201868e-13,0,Low
CVE-2017-1315,3.5,2739,4.8766995126490976e-14,0,Low
CVE-2019-15587,3.5,2262,4.70278762704233e-14,0,Low
CVE-2017-5929,7.5,3216,0.01809801958479447,0,Low
CVE-2017-8549,7.6,3122,0.9999996144887308,1,Critical
CVE-2016-9405,4.3,3256,1.5752453007328235e-12,0,Low
CVE-2019-6762,6.8,2404,0.002848005064876461,0,Low
CVE-2008-4441,7.1,6288,8.03306630953712e-12,0,Low
CVE-2019-1003071,4.0,2464,6.148340393750073e-14,0,Low
CVE-2019-17085,4.0,2235,6.815275928636759e-19,0,Low
CVE-2014-9145,7.5,3915,0.007441870156338775,0,Low
CVE-2013-4685,10.0,4557,0.9999999999800375,1,Critical
CVE-2012-0240,10.0,5063,0.9999999999662805,1,Critical
CVE-2019-11409,6.5,2390,4.047928084037105e-06,0,Low
CVE-2017-8364,6.8,3168,0.0021234246906628985,0,Low
CVE-2016-6963,10.0,3367,0.9999999999888312,1,Critical
CVE-2012-1966,4.3,4915,3.137572923429543e-12,0,Low
CVE-2006-5480,5.1,7009,6.514561108826696e-07,0,Low
CVE-2013-6793,4.3,4430,1.7225154166560248e-12,0,Low
CVE-2019-11948,9.0,2402,0.9999999707222851,1,Critical
CVE-2018-14279,6.8,2711,0.002915154522479339,0,Low
CVE-2017-16362,9.3,2945,0.9999999999526252,1,Critical
CVE-2018-7951,9.0,2771,0.9999999965750201,1,Critical
CVE-2015-7407,6.8,3651,0.0031307332179178016,0,Low
CVE-2017-8522,7.6,3122,0.9999996144887308,1,Critical
CVE-2018-10209,3.5,2808,4.902383507323808e-14,0,Low
CVE-2011-0310,6.8,5467,0.002528542852068925,0,Low
CVE-2014-7812,3.5,4004,3.6357830308677576e-14,0,Low
CVE-2015-4282,6.9,3709,0.00231943398430885,0,Low
CVE-2014-8630,6.5,3987,6.669305716132485e-05,0,Low
CVE-2018-4395,2.1,2465,3.543354117931222e-32,0,Low
CVE-2009-0173,5.0,6193,1.111833495523474e-17,0,Low
CVE-2017-5223,2.1,3272,2.344827048273247e-26,0,Low
CVE-2010-4309,10.0,5256,0.9999999999862395,1,Critical
CVE-2006-1741,4.3,7202,2.1272145982581273e-12,0,Low
CVE-2014-7533,5.4,4091,3.5738279776230767e-10,0,Low
CVE-2016-9066,5.0,2760,1.02464247649566e-17,0,Low
CVE-2017-7077,9.3,2992,0.9999999999328462,1,Critical
CVE-2017-16156,5.0,2765,1.2482518079849336e-11,0,Low
CVE-2017-5509,6.8,3205,0.0030265353410857303,0,Low
CVE-2017-1000479,6.8,2920,0.004368072895889934,0,Low
CVE-2016-8274,7.2,3195,0.0002108983854688445,0,Low
CVE-2008-3903,3.5,6328,5.884163655850119e-14,0,Low
CVE-2010-3122,5.0,5608,1.0494123854761554e-11,0,Low
CVE-2019-3800,2.1,2341,3.226128043057158e-26,0,Low
CVE-2008-1244,10.0,6506,0.9999999999697886,1,Critical
CVE-2018-9940,6.8,2786,0.002931797631989907,0,Low
CVE-2018-6585,7.5,2875,0.010126811196515295,0,Low
CVE-2014-2287,3.5,4275,5.099885759380465e-20,0,Low
CVE-2015-9052,10.0,3058,0.9999999999885654,1,Critical
CVE-2017-2392,6.8,3196,0.0031395813614890637,0,Low
CVE-2013-4005,3.5,4515,3.780007834133755e-14,0,Low
CVE-2009-1909,7.5,6055,0.008747088943202483,0,Low
CVE-2016-8104,2.1,3311,2.656478412539177e-32,0,Low
CVE-2018-0565,4.3,2746,1.5152577475530908e-12,0,Low
CVE-2017-1724,3.5,2807,4.902010311226721e-14,0,Low
CVE-2011-2662,10.0,5199,0.9999999999856519,1,Critical
CVE-2019-12471,4.3,2367,2.1742405277021674e-12,0,Low
CVE-2008-4457,6.8,6295,0.002183128749594269,0,Low
CVE-2015-1399,6.5,3899,6.624778356177454e-05,0,Low
CVE-2014-9947,4.3,3131,3.1247657785622616e-12,0,Low
CVE-2014-8926,5.0,3874,9.318986986675802e-18,0,Low
CVE-2008-3066,9.3,6366,0.999999999928552,1,Critical
CVE-2017-0458,7.6,3221,0.9999997112206208,1,Critical
CVE-2014-9182,4.3,4048,1.673144264615709e-12,0,Low
CVE-2014-2190,6.8,4257,0.0032780646387489897,0,Low
CVE-2017-13805,2.1,2971,3.384626369731611e-26,0,Low
CVE-2019-1003039,4.0,2490,6.160522081736096e-14,0,Low
CVE-2019-7702,4.3,2516,3.2442739738781347e-18,0,Low
CVE-2018-0200,4.3,2870,1.52962937676217e-12,0,Low
CVE-2016-5582,9.3,3355,0.9999999998422622,1,Critical
CVE-2009-1230,6.5,6118,7.843879162034988e-05,0,Low
CVE-2017-1127,3.5,3249,5.0697632153950306e-14,0,Low
CVE-2017-13020,7.5,3031,0.017849435947831442,0,Low
CVE-2016-6769,2.1,3276,1.9281750599107572e-26,0,Low
CVE-2019-0617,9.3,2459,0.9999999992004542,1,Critical
CVE-2018-5832,4.4,2736,4.495573795209818e-16,0,Low
CVE-2016-8276,9.3,3376,0.9999999999036777,1,Critical
CVE-2017-9965,5.0,2921,1.2631644482311478e-11,0,Low
CVE-2016-7640,6.8,3237,0.002134584207933078,0,Low
CVE-2017-16152,5.0,2765,1.2482518079849336e-11,0,Low
CVE-2019-1567,3.5,2459,4.773848186638411e-14,0,Low
CVE-2013-4742,7.5,4527,0.009600357268364812,0,Low
CVE-2014-3286,5.0,4225,9.44542009375157e-12,0,Low
CVE-2015-7842,5.5,3005,1.213379997072245e-11,0,Low
CVE-2014-2069,5.0,2817,8.48535112495878e-12,0,Low
CVE-2016-6566,7.5,2729,0.006803768530074093,0,Low
CVE-2008-3370,7.5,6364,0.008953427570916694,0,Low
CVE-2017-1000425,4.3,2920,1.5354628791068183e-12,0,Low
CVE-2016-5881,4.3,3255,2.3263054933185224e-12,0,Low
CVE-2009-0358,3.3,6175,1.339994470755488e-19,0,Low
CVE-2006-7229,7.8,6622,3.3846172812433364e-11,0,Low
CVE-2004-2719,6.8,7671,0.003208662405668765,0,Low
CVE-2018-14810,9.3,2642,0.9999999999515199,1,Critical
CVE-2016-4896,6.4,3185,0.001077415551960495,0,Low
CVE-2019-12460,4.3,2408,2.181037503675354e-12,0,Low
CVE-2018-8433,1.9,2667,3.134398028315092e-25,0,Low
CVE-2016-9050,6.4,3261,1.2540729933504472e-09,0,Low
CVE-2016-5143,7.5,3434,0.012529763052040592,0,Low
CVE-2018-16437,4.0,2675,6.247899140911059e-14,0,Low
CVE-2017-9379,6.8,3135,0.004439835999833314,0,Low
CVE-2017-2506,6.8,3146,0.002119878838505509,0,Low
CVE-2009-3104,4.3,5958,2.6587939844221814e-18,0,Low
CVE-2009-2815,7.8,5956,3.217289917110568e-11,0,Low
CVE-2017-17694,3.5,2939,4.9515186575499156e-14,0,Low
CVE-2018-0496,6.4,2760,1.6779726503438813e-09,0,Low
CVE-2007-5341,7.5,3058,0.0011184702015781787,0,Low
CVE-2017-7730,7.8,3096,3.8219425984179456e-11,0,Low
CVE-2018-11188,6.5,2770,8.978124376753186e-05,0,Low
CVE-2006-1359,9.3,7224,0.9999999999457616,1,Critical
CVE-2018-10375,7.5,2808,0.017554244975805336,0,Low
CVE-2017-1499,6.5,2878,6.129387570421444e-05,0,Low
CVE-2011-4817,4.0,5042,5.0657111738970115e-14,0,Low
CVE-2008-6451,7.5,6138,0.008802045709929202,0,Low
CVE-2010-4351,6.8,5460,0.005294965743245952,0,Low
CVE-2018-1000013,6.8,2900,0.004361456258474857,0,Low
CVE-2007-5892,10.0,6629,0.9999999999829505,1,Critical
CVE-2011-0157,7.5,5409,0.010260268166691254,0,Low
CVE-2009-3272,5.0,5946,1.0911222472229779e-17,0,Low
CVE-2012-3446,5.8,4805,0.0009116707525431619,0,Low
CVE-2014-5368,5.0,4150,9.391643951507674e-12,0,Low
CVE-2019-9398,5.0,2288,8.259089803974773e-18,0,Low
CVE-2008-4652,9.3,6280,0.9999999999280826,1,Critical
CVE-2017-17610,7.5,2941,0.010177301956243754,0,Low
CVE-2016-9489,4.0,2729,6.273636684465637e-14,0,Low
CVE-2018-19362,7.5,2556,0.017226434115978573,0,Low
CVE-2019-10070,4.3,2235,3.493459539316885e-18,0,Low
CVE-2009-4653,9.0,5788,0.9999999961275268,1,Critical
CVE-2008-6197,7.5,6159,0.008816004595120408,0,Low
CVE-2017-16131,5.0,2765,1.2482518079849336e-11,0,Low
CVE-2014-10391,4.3,2324,3.80435906539335e-12,0,Low
CVE-2018-16303,5.0,2679,8.508626812394775e-18,0,Low
CVE-2012-1630,2.1,4851,5.605630053944074e-17,0,Low
CVE-2014-9585,2.1,4009,4.742139976498095e-26,0,Low
CVE-2018-8791,5.0,2522,1.2253724431055712e-11,0,Low
CVE-2015-0039,9.3,3977,0.9999999999305522,1,Critical
CVE-2007-5978,7.5,6622,0.009129399870299464,0,Low
CVE-2009-3154,7.5,5957,0.008682637946790467,0,Low
CVE-2014-6904,5.4,4100,3.576277442877025e-10,0,Low
CVE-2019-14549,3.5,2341,4.731156064013897e-14,0,Low
CVE-2018-12870,4.3,2638,3.009662840867861e-12,0,Low
CVE-2019-4364,8.5,2388,0.9999999966519313,1,Critical
CVE-2014-5764,5.4,4132,3.5850002571285196e-10,0,Low
CVE-2018-18707,7.8,2621,2.987190278712535e-11,0,Low
CVE-2019-17179,4.3,2281,2.1600521910629685e-12,0,Low
CVE-2017-0185,6.3,3186,2.042648240854164e-13,0,Low
CVE-2016-9951,4.3,3302,1.4808496589716887e-18,0,Low
CVE-2016-6547,2.1,2729,3.322842078777056e-26,0,Low
CVE-2012-2005,4.3,4991,1.7976741149115353e-12,0,Low
CVE-2008-3209,9.3,6376,0.9999999999286062,1,Critical
CVE-2010-4904,7.5,5199,0.008199778032400896,0,Low
CVE-2017-1000490,4.0,2920,6.365525008692708e-14,0,Low
CVE-2017-8305,7.5,3170,0.013673042738921134,0,Low
CVE-2019-14806,5.0,2337,1.2082355722860383e-11,0,Low
CVE-2016-9984,6.5,3124,6.245250470622186e-05,0,Low
CVE-2019-0189,7.5,2303,0.0020644313581883013,0,Low
CVE-2009-2663,9.3,5994,0.9999999999596707,1,Critical
CVE-2013-2153,4.3,4516,4.495248032235498e-12,0,Low
CVE-2016-1426,7.8,3457,2.6599162861271596e-11,0,Low
CVE-2017-5016,4.3,3240,2.761943455863445e-12,0,Low
CVE-2010-2778,4.3,5451,1.861742181176469e-12,0,Low
CVE-2019-1231,4.3,2303,2.9338779098328753e-12,0,Low
CVE-2014-7590,5.4,4091,3.5738279776230767e-10,0,Low
CVE-2015-4002,9.0,3860,0.6656185644527621,0,High
CVE-2018-10732,5.0,2775,8.458263474866558e-12,0,Low
CVE-2018-1323,5.0,2852,1.2565466246943356e-11,0,Low
CVE-2018-9104,4.3,2808,2.2484745700325835e-12,0,Low
CVE-2017-3273,4.0,3260,7.107364732196058e-20,0,Low
CVE-2017-9501,4.3,3130,3.1661875544502586e-18,0,Low
CVE-2008-5203,4.3,6250,1.9785005245549623e-12,0,Low
CVE-2018-5150,7.5,2760,0.013258433774439235,0,Low
CVE-2009-3481,7.5,5937,0.006557265717098518,0,Low
CVE-2007-4881,7.5,6684,0.009172195929006186,0,Low
CVE-2015-3235,6.0,3793,6.921367623153175e-05,0,Low
CVE-2018-12789,4.3,2722,3.0289706422585113e-12,0,Low
CVE-2011-0554,7.5,5205,0.014312357120225347,0,Low
CVE-2018-7648,7.5,2862,0.013360406619322683,0,Low
CVE-2011-2445,10.0,5165,0.999999999986144,1,Critical
CVE-2017-8783,3.5,2888,4.9323314344058107e-14,0,Low
CVE-2009-3668,4.3,5925,1.9301496475796772e-12,0,Low
CVE-2017-14137,5.0,3040,1.3868437715240382e-17,0,Low
CVE-2016-10158,5.0,3263,8.895446500018177e-18,0,Low
CVE-2019-0257,6.5,2512,8.803519890591017e-05,0,Low
CVE-2018-9992,3.5,2822,4.907611236914944e-14,0,Low
CVE-2011-2156,5.0,5339,1.0281405217933225e-11,0,Low
CVE-2015-9523,4.3,2262,2.156930067154591e-12,0,Low
CVE-2013-0325,4.3,4662,1.753208342796567e-12,0,Low
CVE-2013-0717,6.8,4671,0.0033826701251743327,0,Low
CVE-2007-5300,5.0,6659,1.1519846704865068e-17,0,Low
CVE-2008-1886,7.5,6467,0.015732915320476673,0,Low
CVE-2014-6929,5.4,4107,3.5781837431385354e-10,0,Low
CVE-2010-1242,4.3,5750,1.904605839136215e-12,0,Low
CVE-2013-5011,7.2,4374,0.0005364205926903311,0,Low
CVE-2008-3603,7.5,6351,0.008944650248676423,0,Low
CVE-2018-5078,3.5,2920,4.944361768078711e-14,0,Low
CVE-2019-7692,7.5,2517,0.01169477775417678,0,Low
CVE-2007-5654,5.0,6644,1.1355298061057009e-11,0,Low
CVE-2014-5180,6.5,4166,3.851371381015905e-05,0,Low
